REGIAO:;S
UF:;SC
ESTACAO:;RIO DO CAMPO
CODIGO (WMO):;A861
LATITUDE:;-26,93749999
LONGITUDE:;-50,14555555
ALTITUDE:;591,67
DATA DE FUNDACAO:;10/03/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/10/18;0900 UTC;0;946,2;946,3;946,1;,4;18,4;16,2;18,5;18,2;16,8;16,2;90;87;87;327;2,3;,7;
2024/10/18;1000 UTC;0;946,7;946,8;946,2;49,2;18,6;16,2;18,6;18,4;16,5;16,2;88;86;86;32;2,4;1,3;
2024/10/18;1100 UTC;0;947,2;947,2;946,7;186,4;18,9;16,3;18,9;18,5;16,4;16,1;87;85;85;3;3,6;1,9;
2024/10/18;1200 UTC;0;947,5;947,5;947,2;557,4;19,8;15,6;19,8;18,8;16,4;15,5;86;76;77;19;4,6;3,1;
2024/10/18;1300 UTC;0;947,4;947,6;947,4;1470,7;21,9;15,4;21,9;19,8;15,8;14,8;77;66;66;360;4,6;2,1;
2024/10/18;1400 UTC;0;947,6;947,7;947,4;2211,8;23,2;15,6;23,7;21,5;15,9;14,5;68;59;63;142;4;2,1;
2024/10/18;1500 UTC;0;946,6;947,6;946,6;2773,3;24,4;15,4;24,6;22,3;16;14,5;64;56;57;232;4,7;1;
2024/10/18;1600 UTC;0;946;946,6;946;3017,9;24,6;16,5;25,1;23,8;17,4;15;63;55;60;144;5,9;2,3;
2024/10/18;1700 UTC;0;945,1;946;945;1836,8;24,6;16,9;25,9;24,2;17,6;15,8;64;56;62;11;4,6;2,7;
2024/10/18;1800 UTC;0;944,6;945,1;944,6;1173,2;25,4;17;25,4;24,2;17,2;16,2;64;58;60;235;4,3;,8;
2024/10/18;1900 UTC;0;944,1;944,6;944,1;1400,2;25,1;17,5;26;24,8;18,1;16,4;64;58;63;186;3,1;1,2;
2024/10/18;2000 UTC;0;944;944,3;944;684,7;23,8;17,9;25,1;23,8;18,1;17,3;70;63;69;184;4,2;1,5;
2024/10/18;2100 UTC;0;944,6;944,6;944;219,7;22,6;18;23,8;22,6;18;17,7;75;70;75;205;3,2;,9;
2024/10/18;2200 UTC;0;944,9;945;944,6;6,6;21,1;18,1;22,6;21,1;18,1;17,5;83;74;83;276;3;,3;
2024/10/18;2300 UTC;0;945,3;945,3;944,9;;20,6;18,3;21,1;20,3;18,5;18,1;88;83;87;329;2,3;1,2;
2024/10/19;0000 UTC;0;946,3;946,3;945,3;;20,3;18,6;20,7;20;18,6;18;91;85;90;275;2,3;,2;
2024/10/19;0100 UTC;0;946,6;946,6;946,3;;20,4;17,3;20,6;20,3;18,6;17,2;90;81;82;22;4,4;2,4;
2024/10/19;0200 UTC;0;946,8;946,9;946,6;;19,8;16,8;20,4;19,8;17,4;16,8;84;82;83;35;6,3;3;
2024/10/19;0300 UTC;0;946,9;947;946,8;;19,2;16,6;19,8;19,1;16,8;16,5;85;82;85;42;5,3;2,4;
2024/10/19;0400 UTC;0;946,4;946,9;946,4;;18,1;16,4;19,2;18,1;16,6;16,3;90;84;90;36;4,9;2,1;
2024/10/19;0500 UTC;0;946;946,4;946;;18,2;15,8;18,2;18;16,5;15,8;90;86;86;44;3,6;,1;
2024/10/19;0600 UTC;,4;945,7;946;945,7;;17,5;16,2;18,2;17,4;16,2;15,7;92;85;92;230;2,1;0;
2024/10/19;0700 UTC;,6;946,1;946,1;945,6;;17,2;15,9;17,5;17,2;16,3;15,9;93;92;92;80;1,7;0;
2024/10/19;0800 UTC;3;946,7;946,7;946;;17;16,2;17,3;16,9;16,2;15,7;95;92;95;358;0;0;
2024/10/19;0900 UTC;1;947,1;947,1;946,6;1;16,8;16;17;16,8;16,1;15,9;95;94;95;292;1,4;0;
2024/10/19;1000 UTC;1,4;947,7;947,7;947,1;66,3;16,8;15,6;17;16,8;16;15,5;95;92;92;268;2,4;,3;
2024/10/19;1100 UTC;1,2;948,3;948,3;947,7;175;15,5;14;16,8;15,5;15,5;12,9;92;80;91;232;2,6;0;
2024/10/19;1200 UTC;1,2;948,4;948,4;948,3;360,1;15,7;13,9;15,8;15,5;14,3;13,5;92;88;89;259;2,2;,3;
2024/10/19;1300 UTC;1,4;948,6;948,6;948,4;456,8;15,8;14,3;15,9;15,6;14,4;13,7;92;88;91;210;2,2;0;
2024/10/19;1400 UTC;1;948,5;948,9;948,5;397,8;15,3;14;16;14,9;14,5;13,5;93;90;92;217;2,8;0;
2024/10/19;1500 UTC;,6;948;948,5;948;674,4;16,6;14,8;16,6;15,3;14,8;13,9;93;88;89;221;1,6;0;
2024/10/19;1600 UTC;0;947,3;948;947,3;1250,1;17,7;13,6;17,8;16,6;14,9;13;89;74;77;25;3,2;2,2;
2024/10/19;1700 UTC;0;947;947,3;947;970,4;17,6;13,7;18,5;17,6;14,3;13;78;73;78;349;3,6;1,2;
2024/10/19;1800 UTC;0;947;947,1;947;174;16,3;13,7;17,7;16,3;13,9;13,4;85;77;85;332;6,5;1,7;
2024/10/19;1900 UTC;0;946,5;947;946,5;192,4;16,2;13,6;16,5;16,1;13,8;13,4;86;83;84;310;3,2;,9;
2024/10/19;2000 UTC;0;946,3;946,5;946,2;241,8;16,7;14;16,7;16,1;14;13,2;85;83;84;204;1,7;,2;
2024/10/19;2100 UTC;0;946,2;946,5;946,1;239,1;16,2;13,9;16,8;16,2;14;12,6;86;78;86;220;2;,1;
2024/10/19;2200 UTC;0;946,7;946,8;946,2;31,8;15,2;13,7;16,2;15,2;14,2;13,7;92;86;91;282;1,5;,2;
2024/10/19;2300 UTC;0;946,8;947;946,4;;14,8;13,8;15,3;14,7;13,9;13,4;94;89;94;233;2;,2;
2024/10/20;0000 UTC;0;947,3;947,3;946,7;;14,4;13,6;15;14,4;14,1;13,6;95;94;95;164;1,6;0;
2024/10/20;0100 UTC;0;947,7;947,7;947,3;;14;13,3;14,4;14;13,7;13,3;96;95;96;220;1,4;,1;
2024/10/20;0200 UTC;0;947,5;947,7;947,3;;13,8;13,2;14;13,7;13,4;13,1;96;96;96;179;1,4;0;
2024/10/20;0300 UTC;0;946,9;947,5;946,9;;14;13,2;14;13,8;13,4;13;96;95;95;321;1,5;,1;
2024/10/20;0400 UTC;0;946,6;946,9;946,6;;13,9;13,1;14,1;13,9;13,3;13,1;95;95;95;311;1,8;0;
2024/10/20;0500 UTC;0;946,7;946,8;946,5;;14,3;13,5;14,3;13,9;13,5;13,1;95;95;95;47;2,6;0;
2024/10/20;0600 UTC;0;946,4;946,7;946,4;;14,3;13,3;14,3;14,2;13,5;13,3;95;94;94;314;1,5;0;
2024/10/20;0700 UTC;0;946,5;946,7;946,4;;14,6;13,6;14,6;14,3;13,6;13,3;94;93;94;229;2,4;0;
2024/10/20;0800 UTC;0;946,5;946,6;946,4;;14,6;13,5;14,6;14,5;13,6;13,4;94;92;93;294;2;0;
2024/10/20;0900 UTC;0;947,2;947,2;946,5;3,2;14,4;13,6;14,7;14,4;13,7;13,4;95;93;95;150;,9;0;
2024/10/20;1000 UTC;0;947,8;947,8;947,2;180,6;15,4;13,9;15,4;14,4;14;13,6;95;91;91;158;,9;0;
2024/10/20;1100 UTC;0;948,6;948,6;947,8;661,6;16,3;13,5;16,4;15,3;14,5;13,3;91;83;84;283;2,3;1,2;
2024/10/20;1200 UTC;0;949;949;948,6;1297,1;18,1;13,9;18,1;16,3;14,4;13,1;85;74;76;20;4,3;1,1;
2024/10/20;1300 UTC;0;949;949;948,8;1279,4;18,9;13,7;19;17,9;14,3;13,2;77;71;72;298;3,9;1;
2024/10/20;1400 UTC;0;949,1;949,2;948,9;1061,7;19,1;13,7;19,6;18,9;14,5;12,8;74;67;71;49;5,7;2,5;
2024/10/20;1500 UTC;0;948,7;949,1;948,7;1090,5;19,8;14,1;20,1;19;14,8;13,4;73;68;69;352;4,6;,9;
2024/10/20;1600 UTC;0;948,1;948,7;948,1;903,6;19,9;14,4;20;19,4;14,8;13,7;72;67;71;86;5;1,5;
2024/10/20;1700 UTC;0;947,4;948,1;947,4;951,2;20,2;14,5;20,2;19,6;14,7;13,7;73;67;70;18;5;2,9;
2024/10/20;1800 UTC;0;946,8;947,4;946,8;1736,2;20,6;14,7;21,2;20,2;15,3;14,3;72;66;69;35;5;1,8;
2024/10/20;1900 UTC;0;946,7;946,9;946,7;584,2;20,4;14,8;20,7;20,4;15,4;14,5;72;68;70;45;4,6;2,5;
2024/10/20;2000 UTC;0;946,8;946,8;946,7;380,3;20,2;15,3;20,5;20,2;15,5;14,8;74;70;74;44;5,1;2,3;
2024/10/20;2100 UTC;0;947,4;947,4;946,8;97,9;19,3;15,3;20,2;19,3;15,4;15;78;73;78;40;5;2,2;
2024/10/20;2200 UTC;0;948,1;948,1;947,4;9,5;19;15,2;19,3;19;15,5;15,2;79;77;79;37;6;2,9;
2024/10/20;2300 UTC;0;948,6;948,6;948,1;;18,1;15,3;19;18,1;15,4;15,1;84;78;84;360;6,6;2,9;
2024/10/21;0000 UTC;0;949,1;949,1;948,6;;17,4;15,7;18,1;17,4;15,7;15,3;89;84;89;342;4,1;1,5;
2024/10/21;0100 UTC;0;949,6;949,6;949,1;;17,8;14,9;17,9;17,4;15,7;14,9;89;83;83;17;6;1,4;
2024/10/21;0200 UTC;0;949,8;949,8;949,5;;17,6;14,5;17,8;17,6;14,9;14,5;83;82;82;25;3,9;2;
2024/10/21;0300 UTC;0;949,6;949,8;949,5;;17,4;14,3;17,6;17,4;14,5;14,2;83;81;82;28;4,6;1,4;
2024/10/21;0400 UTC;0;949,4;949,7;949,4;;17,1;14,5;17,4;17,1;14,5;14,3;85;82;84;312;3,2;,5;
2024/10/21;0500 UTC;0;949,1;949,4;949,1;;16,9;14,8;17,2;16,8;14,9;14,4;88;84;87;297;1,7;0;
2024/10/21;0600 UTC;0;949;949,2;949;;16,4;14,8;17;16,4;14,9;14,7;91;86;91;337;1,7;,4;
2024/10/21;0700 UTC;0;949;949,1;948,9;;16,2;15,2;16,4;16,2;15,2;14,9;94;91;94;219;1,8;1,1;
2024/10/21;0800 UTC;0;949,8;949,8;949;;16,2;15,3;16,3;16,2;15,3;15,2;94;94;94;155;1,9;,1;
2024/10/21;0900 UTC;0;950,3;950,4;949,8;1,3;16,3;15,5;16,3;16,1;15,5;15,3;95;94;95;217;1,9;0;
2024/10/21;1000 UTC;0;950,8;950,8;950,3;97,3;16,5;15,7;16,6;16,3;15,7;15,5;95;94;94;229;2;,3;
2024/10/21;1100 UTC;0;951,4;951,4;950,8;332,4;17,1;16;17,2;16,5;16,1;15,6;95;92;93;167;1,9;0;
2024/10/21;1200 UTC;0;951,5;951,6;951,4;503,8;17,3;16,1;17,4;17;16,4;15,8;94;92;92;175;2,3;,6;
2024/10/21;1300 UTC;0;951,4;951,6;951,4;640;17,8;16,7;17,8;17,2;16,7;15,9;93;92;93;200;2,7;,2;
2024/10/21;1400 UTC;0;951,3;951,5;951,3;739,8;18,5;16,9;18,5;17,6;16,9;16,4;93;90;90;195;3,6;1,9;
2024/10/21;1500 UTC;0;951,2;951,3;951,1;616,9;18,7;16,7;18,9;18,4;17,1;16,5;90;87;88;183;4,7;1,7;
2024/10/21;1600 UTC;0;950,3;951,2;950,3;889,4;19,8;17,2;19,8;18,6;17,4;16,7;90;85;85;174;3,8;1,5;
2024/10/21;1700 UTC;0;949,6;950,4;949,6;1244,9;20,7;17,5;21,1;19,8;18,5;17;86;81;82;237;3,2;1,9;
2024/10/21;1800 UTC;0;948,6;949,6;948,6;2020,6;22,8;18,6;22,9;20,7;19,2;17,5;83;76;77;346;4,5;2,4;
2024/10/21;1900 UTC;0;948,8;948,8;948,6;878,7;22,7;18,1;23,3;22,6;19,1;18;79;75;76;59;4,5;1,5;
2024/10/21;2000 UTC;0;948,7;948,8;948,5;253,1;21,5;18,9;22,8;21,5;18,9;18;85;75;85;206;3,4;1,2;
2024/10/21;2100 UTC;0;949;949;948,7;79,4;20,7;19,1;21,5;20,7;19,1;18,9;91;85;91;257;2,5;1,2;
2024/10/21;2200 UTC;0;949,3;949,3;949;17,7;20,7;18,9;20,8;20,3;19,3;18,9;92;89;89;25;2,3;,3;
2024/10/21;2300 UTC;0;949,9;949,9;949,3;;20,2;18,6;20,7;20;18,7;18,3;91;87;90;31;2,1;0;
2024/10/22;0000 UTC;0;950,4;950,4;949,9;;19,9;18,3;20,6;19,8;18,6;18,1;91;87;91;231;1,7;0;
2024/10/22;0100 UTC;0;950,8;950,8;950,4;,1;19,7;18,4;20,4;19,6;18,4;18,1;92;87;92;213;1,8;,2;
2024/10/22;0200 UTC;0;950,8;950,9;950,8;;19,3;18,3;19,7;19,3;18,5;18,3;94;92;94;226;1,4;0;
2024/10/22;0300 UTC;0;950,7;951;950,7;;19,2;18,3;19,3;19,2;18,4;18,2;95;94;94;208;1,3;,2;
2024/10/22;0400 UTC;0;950,3;950,7;950,3;;19;18,2;19,2;19;18,3;18,2;95;94;95;198;1,3;0;
2024/10/22;0500 UTC;0;949,8;950,3;949,7;;19;18,2;19,1;19;18,2;18,1;95;95;95;216;1,1;0;
2024/10/22;0600 UTC;0;949,2;949,7;949,1;;18,9;18,1;19;18,8;18,2;18,1;96;95;96;126;1,4;0;
2024/10/22;0700 UTC;0;949,4;949,4;949,1;;19;18,2;19,1;18,8;18,3;18,1;96;95;95;331;1,5;,1;
2024/10/22;0800 UTC;,2;949,6;949,6;949,4;;18,6;17,9;19;18,6;18,2;17,8;95;95;95;171;1,5;0;
2024/10/22;0900 UTC;0;950;950;949,5;7,5;18,2;17,5;18,6;18;17,9;17,3;96;95;96;88;0;0;
2024/10/22;1000 UTC;0;950,6;950,7;950;153,3;18,8;18,2;18,8;18,2;18,2;17,5;96;96;96;90;1,2;0;
2024/10/22;1100 UTC;0;950,9;950,9;950,6;660;20,2;18,2;20,2;18,8;18,6;18,2;96;88;88;129;1,8;,9;
2024/10/22;1200 UTC;0;950,9;951,1;950,9;1457,6;21,7;17,6;22,4;20,1;18,7;17,1;88;75;78;348;2,4;1,1;
2024/10/22;1300 UTC;0;950,2;950,9;950,2;2012,4;23,2;18,1;23,9;21,6;18,4;17,5;79;68;73;14;3,6;2,6;
2024/10/22;1400 UTC;0;949,4;950,2;949,4;2954;24,9;18,5;25,2;23,2;19;17,6;74;66;68;40;4,9;2,7;
2024/10/22;1500 UTC;0;948,8;949,5;948,8;3523,2;26,3;18,8;26,4;24,6;19,7;18,1;70;63;63;9;5;2;
2024/10/22;1600 UTC;0;947,7;948,8;947,7;3694,3;28,2;20;28,2;25,9;20,5;18,5;66;60;61;329;4,1;1,1;
2024/10/22;1700 UTC;0;946,6;947,7;946,6;3420,7;28,5;19,7;29,4;27,5;21;18,8;63;57;59;56;4,1;1,5;
2024/10/22;1800 UTC;0;945,8;946,6;945,8;3030,7;29,6;20,1;30;28,5;20,7;19,6;61;55;56;40;4,5;2,2;
2024/10/22;1900 UTC;0;945,2;945,8;945,2;2343,7;30,4;20,1;31,6;29,5;21;19,6;58;51;54;3;3,9;1,8;
2024/10/22;2000 UTC;0;945;945,2;944,9;1463,5;30,8;19,7;31,5;30,1;20,4;19,1;55;49;52;337;3,6;,6;
2024/10/22;2100 UTC;0;945;945,2;945;653,5;29,2;20,9;30,8;29,2;21;19,8;61;52;61;10;2,8;,6;
2024/10/22;2200 UTC;0;945,2;945,3;945;51,8;25,9;21,9;29,2;25,7;21,9;20,6;79;61;79;219;2,9;,3;
2024/10/22;2300 UTC;0;945,7;945,7;945,2;;24,4;21,5;25,9;24,3;21,9;21,5;85;79;84;279;2,8;,9;
2024/10/23;0000 UTC;0;946,7;946,7;945,7;;23,5;21,4;24,4;23,2;21,6;21,2;89;84;88;129;3,2;1,1;
2024/10/23;0100 UTC;0;947,6;947,6;946,7;;22,8;21;23,7;22,7;21,4;20,9;91;86;90;309;2,7;,2;
2024/10/23;0200 UTC;0;947,8;947,8;947,6;;22,8;21,1;22,8;22,3;21,2;20,8;92;89;90;283;2,2;,6;
2024/10/23;0300 UTC;0;947,7;947,9;947,7;;22,5;20,8;23;22,2;21,1;20,7;92;89;91;282;3,7;,1;
2024/10/23;0400 UTC;0;947,5;947,7;947,5;;22,2;20,9;22,5;22;21;20,6;93;90;92;259;2;,4;
2024/10/23;0500 UTC;0;946,6;947,5;946,6;;21,9;20,8;22,3;21,9;20,9;20,8;94;92;94;211;2,4;0;
2024/10/23;0600 UTC;0;946,2;946,6;946,2;;21,6;20,5;21,9;21,6;20,9;20,5;94;94;94;308;2,2;0;
2024/10/23;0700 UTC;0;946,2;946,3;946,1;;21,4;20,4;21,6;21,3;20,5;20,3;94;94;94;122;2,5;0;
2024/10/23;0800 UTC;0;946,2;946,3;946;;21,1;20,2;21,4;21;20,4;20,1;95;94;95;33;0;0;
2024/10/23;0900 UTC;0;946,4;946,4;946,1;8;21;20,1;21,1;20,9;20,2;20;95;95;95;330;0;0;
2024/10/23;1000 UTC;0;946,6;946,6;946,4;129,3;21,3;20,1;21,3;21;20,3;20,1;95;93;93;307;0;0;
2024/10/23;1100 UTC;0;947,1;947,1;946,6;438,3;22,2;20,5;22,2;21,3;20,5;20;93;90;90;193;,5;0;
2024/10/23;1200 UTC;0;946,7;947,1;946,7;1044,8;23,7;20,3;24,1;22,2;21;20;90;80;81;134;0;0;
2024/10/23;1300 UTC;0;946,3;946,7;946,3;1345,6;24,9;18,6;25,4;23,5;21,1;18,3;83;66;68;43;2,6;1,1;
2024/10/23;1400 UTC;0;945,9;946,3;945,9;1805,1;26,2;18,6;26,3;24,9;19,4;18,2;70;63;63;70;2,9;1,1;
2024/10/23;1500 UTC;0;945,4;946;945,4;2346,1;26,6;18,6;27,1;25,9;19;17,8;66;59;61;19;5,2;3,1;
2024/10/23;1600 UTC;0;945,3;945,5;945,3;507,8;25,6;18,1;27;25,5;19,3;17,8;65;61;63;316;6,6;2,8;
2024/10/23;1700 UTC;0;943,9;945,3;943,9;681,5;25,1;17,7;26;25;18,8;16,4;67;57;64;358;5,5;1,7;
2024/10/23;1800 UTC;0;942,3;943,9;942,2;937,1;23,5;18,5;25,1;23,4;18,8;17,8;74;64;74;353;7,6;4;
2024/10/23;1900 UTC;0;941,9;942,4;941,8;1841,5;24,6;19,1;24,8;23,2;19,3;18,3;76;70;72;12;7,6;2,9;
2024/10/23;2000 UTC;0;941,8;941,9;941,7;1647,7;24,3;19,6;25,2;24,2;20;18,9;76;70;75;9;6;3,8;
2024/10/23;2100 UTC;0;942,2;942,2;941,8;554,1;23,2;19,1;24,3;23,2;19,7;19;78;75;78;9;6,4;3,9;
2024/10/23;2200 UTC;0;942,3;942,4;941,9;45,5;21,9;18,8;23,2;21,9;19;18,8;83;77;83;337;6,1;1,7;
2024/10/23;2300 UTC;0;942,5;942,6;942,1;;20,7;18,5;21,9;20,7;18,8;18,4;87;83;87;289;3,4;,7;
2024/10/24;0000 UTC;0;943;943,1;942,2;;20,2;18,7;20,9;20,1;18,8;18,4;91;87;91;312;2,6;1,2;
2024/10/24;0100 UTC;0;942,7;943;942,7;;19,6;18,4;20,3;19,6;18,7;18,3;93;90;93;331;2,8;,1;
2024/10/24;0200 UTC;0;942,4;942,7;942,4;;19,9;18,7;20,1;19,4;19;18,2;94;92;93;25;2,5;,7;
2024/10/24;0300 UTC;0;941,6;942,4;941,6;;19,9;18,6;20;19,5;18,9;18,4;94;92;92;10;2,6;,5;
2024/10/24;0400 UTC;0;941,7;941,7;941,4;;19,8;18,3;20;19,7;18,7;18,3;93;91;91;33;2,6;0;
2024/10/24;0500 UTC;0;941,1;941,8;941,1;;19,8;18,5;19,8;19,6;18,6;18,3;93;91;93;11;3;1,2;
2024/10/24;0600 UTC;0;940,5;941,1;940,5;;20,1;18,4;20,1;19,7;18,5;18,4;93;90;90;9;3,8;1,4;
2024/10/24;0700 UTC;0;939,5;940,5;939,5;;20;18,3;20,1;19,9;18,5;18,3;91;90;90;1;4,4;2,7;
2024/10/24;0800 UTC;0;939,2;939,6;939,2;;20,6;18,3;20,6;20;18,3;18,2;90;87;87;7;5,1;2,7;
2024/10/24;0900 UTC;0;939,2;939,3;939,1;2,8;20,9;18,3;20,9;20,5;18,4;18,3;87;85;85;341;5,1;2,9;
2024/10/24;1000 UTC;0;939;939,3;938,9;231,5;21,6;18,5;21,6;20,8;18,5;18,3;86;82;83;4;5,6;3,2;
2024/10/24;1100 UTC;0;938,6;939;938,6;964,6;23,5;19,1;23,5;21,5;19,3;18,5;83;76;76;6;6,7;3,9;
2024/10/24;1200 UTC;0;938,2;938,6;938,2;1965,6;25,7;19,2;25,7;23,2;19,5;18,4;77;67;68;344;6,8;2,6;
2024/10/24;1300 UTC;0;937,6;938,2;937,5;2822,1;27,9;20;28;25,5;20,1;18,7;69;60;62;332;6,3;3;
2024/10/24;1400 UTC;0;936,9;937,6;936,8;2746,7;29,3;19,1;29,5;27,5;20,5;18,8;62;54;54;302;10,1;4;
2024/10/24;1500 UTC;0;935,9;936,9;935,8;2735,5;31;20,1;31,1;29,3;20,4;18,9;57;50;52;312;10,1;4,1;
2024/10/24;1600 UTC;0;935,8;936,2;935,6;802,4;27,3;18,8;31;27;20,1;18,4;62;51;60;262;10,3;1,3;
2024/10/24;1700 UTC;0;934,6;935,8;934,5;966,5;27,8;20,1;27,8;27;20,2;18,7;64;58;63;360;8,8;4;
2024/10/24;1800 UTC;0;933,5;934,8;933,5;770,6;27,8;20,1;28,1;26,9;20,8;19,5;69;62;63;332;10,7;2,4;
2024/10/24;1900 UTC;,2;932,9;933,7;932,8;1280,5;28,1;21,1;29;27,6;21,1;19,8;66;59;66;240;5,5;1,2;
2024/10/24;2000 UTC;0;936,8;936,9;932,9;227,3;21,9;16,5;28,1;21,4;21,5;16,2;75;59;71;183;18,4;4,1;
2024/10/24;2100 UTC;,4;936,2;937;936;45,9;20;16,6;21,9;19,9;16,7;16,3;81;71;81;176;11,6;2,4;
2024/10/24;2200 UTC;3,8;936,4;937,1;936,3;;18,6;17,2;20;18,6;17,2;16,3;91;80;91;198;5,4;,8;
2024/10/24;2300 UTC;1;935;936,4;934,7;;18,5;17,2;19,6;18,5;17,5;16,8;92;86;92;269;3,5;,1;
2024/10/25;0000 UTC;0;935,2;935,6;934,3;;18,5;17,3;18,7;18,4;17,4;17,1;93;92;92;350;4,9;1,8;
2024/10/25;0100 UTC;0;935,6;935,7;935;,1;19,6;16,9;19,7;18,5;17,3;16,9;92;84;85;331;8,2;3,8;
2024/10/25;0200 UTC;0;936,2;936,2;935,5;2,6;20,1;17;20,2;19,5;17,1;16,9;85;82;83;317;8,2;2,5;
2024/10/25;0300 UTC;0;936,2;936,5;936;;18,2;17,1;20,1;18,2;17,2;16,8;93;82;93;187;5,6;,5;
2024/10/25;0400 UTC;0;935,4;936,2;935,3;;18,2;17,3;18,3;17,9;17,3;16,9;95;93;95;337;2,6;,2;
2024/10/25;0500 UTC;0;934,5;935,4;934,4;;17,9;16,9;18,7;17,5;17,7;16,6;95;92;94;253;2,6;0;
2024/10/25;0600 UTC;0;935;935,1;934,5;;17,5;15,8;19,1;17,3;16,8;15,3;94;84;90;213;3,8;1,1;
2024/10/25;0700 UTC;0;935,6;935,6;934,9;;18,5;15;19,9;17,6;16,2;14,8;90;76;80;220;5,1;2;
2024/10/25;0800 UTC;0;936;936,1;935,6;;19,2;14,6;20,1;18;15,2;14,3;83;70;75;256;5,8;1,8;
2024/10/25;0900 UTC;0;937,3;937,3;936;6,1;17,4;14,4;19,6;17,4;14,8;14;83;72;83;356;5,6;1;
2024/10/25;1000 UTC;0;938,3;938,3;937,3;350,5;19;15,8;19;16,9;16,1;14,3;86;82;82;16;2,3;1,4;
2024/10/25;1100 UTC;0;938,8;938,8;938,3;1479,7;21,1;15,2;21,6;19;16,3;14,4;82;66;69;162;4,4;2,6;
2024/10/25;1200 UTC;0;939,3;939,3;938,8;2281,8;22,6;13,4;22,8;21;16,1;13,4;71;56;56;204;6,8;2,7;
2024/10/25;1300 UTC;0;939,6;939,7;939,3;2892,7;23,8;13,6;24,1;22,5;14,9;12,2;61;49;53;229;8,5;3;
2024/10/25;1400 UTC;0;939,3;939,8;939,2;3515,6;25,3;13,2;25,3;23,7;14,1;12;53;45;47;191;9,1;3,5;
2024/10/25;1500 UTC;0;939,1;939,5;939,1;3849,6;26,2;11,8;26,3;25;13,5;10,3;49;38;41;214;10,3;3,1;
2024/10/25;1600 UTC;0;938,5;939,1;938,5;3889,2;27,5;10,8;27,5;26;12,5;9,5;42;33;35;213;9,5;2,8;
2024/10/25;1700 UTC;0;937,9;938,5;937,9;3631,4;28,7;10,5;28,7;27,2;11,6;8,5;38;29;32;197;6,9;2,9;
2024/10/25;1800 UTC;0;937,5;937,9;937,5;3167;28,6;9,4;29,7;28,3;12,2;8,7;34;28;30;161;8,3;3,9;
2024/10/25;1900 UTC;0;937,4;937,6;937,3;2484,2;29,2;10,7;29,7;28,5;12;9,8;35;30;32;179;6,9;2,6;
2024/10/25;2000 UTC;0;937,6;937,6;937,3;1680,9;28,7;10,9;29,5;28,6;11,6;9,6;33;30;33;168;6,4;2,8;
2024/10/25;2100 UTC;0;938,1;938,1;937,6;777,3;27,1;10,4;28,8;27,1;11,1;10,1;37;31;35;172;5,9;1,6;
2024/10/25;2200 UTC;0;938,9;938,9;938,1;81,6;22,6;12,5;27,1;22,6;13,4;10;55;34;53;196;4;,1;
2024/10/25;2300 UTC;0;939,9;939,9;938,9;;19,3;15,1;22,6;19,3;15,2;12,2;77;52;77;33;1,3;,3;
2024/10/26;0000 UTC;0;940,9;940,9;939,9;;18,4;15,7;20,1;18,1;15,9;14,9;86;75;85;268;2,5;,5;
2024/10/26;0100 UTC;0;942;942;940,9;;17;15,1;18,5;17;15,7;14,8;89;81;89;240;3,4;,5;
2024/10/26;0200 UTC;0;942,1;942,4;942;;15,9;14,6;17,4;15,9;15,3;14,4;92;86;92;208;2;,1;
2024/10/26;0300 UTC;0;942,3;942,3;942,1;;15,2;14,2;16;15,2;14,7;14,1;94;91;94;139;1,2;0;
2024/10/26;0400 UTC;0;942,9;942,9;942,3;;14,3;13,5;15,2;14,2;14,2;13,5;95;94;95;155;1,1;0;
2024/10/26;0500 UTC;0;943,1;943,3;942,9;;14;13,4;14,4;14;13,7;13,3;96;95;96;200;1,5;,8;
2024/10/26;0600 UTC;0;943,9;943,9;943;;14,1;13,4;14,2;13,9;13,6;13,1;96;95;95;168;2,5;0;
2024/10/26;0700 UTC;0;944;944,1;943,7;;15,6;12,9;17,5;14,1;13,9;12,5;95;75;84;157;3,3;,5;
2024/10/26;0800 UTC;0;944;944,2;943,9;;18;13,6;18,3;15,3;14,2;12,9;86;75;75;157;5,1;2;
2024/10/26;0900 UTC;0;944,1;944,1;943,7;11,4;17,5;13,3;18,2;17,5;13,7;13;78;72;77;150;8,6;2,5;
